name,address,flavors
SAFEWAY,"2605 THE ALAMEDA, SANTA CLARA, CA 95050","Banana Split, Boston Cream Pie, Cheesecake Brownie, Cinnamon Buns, Everything But The...®, Imagine Whirled Peace™, Karamel Sutra®, Mint Chocolate Cookie, Pistachio Pistachio®, S'mores, Triple Caramel Chunk, Vanilla, Vanilla Caramel Fudge, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Chocolate Fudge Brownie™, Banana Peanut Butter, Strawberry Shortcake, Phish Food®, Vanilla Honey Caramel, Chocolate Peppermint Crunch, Chocolate Therapy®, Coffee HEATH® Bar Crunch, New York Super Fudge Chunk®, Peanut Butter Cup™, Red Velvet Cake, AmeriCone Dream™, Cherry Garcia®, Half Baked®, Blueberry Vanilla Graham, Raspberry Fudge Chunk, Chocolate Chip Cookie Dough, Chunky Monkey®"
SAFEWAY,"3002 STORY RD, SAN JOSE, CA 95127","Banana Split, Mint Chocolate Cookie, Vanilla, Vanilla Caramel Fudge, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Chocolate Fudge Brownie™, Strawberry Shortcake, Pistachio Pistachio®, Half Baked®, Banana Peanut Butter, Blueberry Vanilla Graham, Raspberry Fudge Chunk, Cherry Garcia®, Chocolate Chip Cookie Dough, Chunky Monkey®, Coffee HEATH® Bar Crunch, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, AmeriCone Dream™"
THE MARKET,"100 S 2ND ST, SAN JOSE, CA 95113","Banana Split, Boston Cream Pie, Cheesecake Brownie, Cinnamon Buns, Everything But The...®, Imagine Whirled Peace™, Karamel Sutra®, S'mores, Strawberry Cheesecake, Vanilla, Vanilla Caramel Fudge, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, Mint Chocolate Cookie, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Pistachio Pistachio®, AmeriCone Dream™, Banana Peanut Butter"
WALGREENS,"342 W CALAVERAS BLVD, MILPITAS, CA 95035","Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Red Velvet Cake, AmeriCone Dream™"
WALGREENS,"1833 N MILPITAS BLVD, MILPITAS, CA 95035","Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, AmeriCone Dream™"
WALGREENS,"2105 MORRILL AVE, SAN JOSE, CA 95132","Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Peanut Butter Cup™, AmeriCone Dream™"
CVS PHARMACY,"45 N MILPITAS BLVD, MILPITAS, CA 95035","Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, New York Super Fudge Chunk®"
CVS PHARMACY,"4110 N FIRST ST, SAN JOSE, CA 95134","New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, AmeriCone Dream™, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®"
CVS PHARMACY,"2514 BERRYESSA RD, SAN JOSE, CA 95132","New York Super Fudge Chunk®, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, AmeriCone Dream™, Cherry Garcia®, Chocolate Chip Cookie Dough"
WALGREENS,"1661 MCKEE RD, SAN JOSE, CA 95116","Red Velvet Cake, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, AmeriCone Dream™"
WALGREENS,"350 N CAPITOL AVE, SAN JOSE, CA 95133","Triple Caramel Chunk, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, Peanut Butter Cup™"
WALGREENS,"780 E SANTA CLARA ST, SAN JOSE, CA 95112","Triple Caramel Chunk, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Red Velvet Cake, AmeriCone Dream™"
LUCKY,"844 BLOSSOM HILL RD, SAN JOSE, CA 95123","Liz Lemon, Pineapple Passionfruit, Chocolate Nougat Crunch, Milk & Cookies, Chocolate Fudge Brownie™, Strawberry Shortcake, Coffee, Coffee BuzzBuzzBuzz!, Vanilla Honey Caramel, Chocolate Peppermint Crunch, Banana Split, Cheesecake Brownie, Chocolate Therapy®, Coffee HEATH® Bar Crunch, Everything But The...®, Karamel Sutra®, Late Night Snack, Mint Chocolate Cookie, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Pistachio Pistachio®, S'mores, AmeriCone Dream™, Strawberry Cheesecake, Triple Caramel Chunk, Vanilla, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Cherry Garcia®, Half Baked®, Banana Peanut Butter, Blueberry Vanilla Graham, Raspberry Fudge Chunk, Chocolate Chip Cookie Dough, Chunky Monkey®"
NOB HILL FOODS,"6061 SNELL AVE, SAN JOSE, CA 95123","Coffee, Coffee BuzzBuzzBuzz!, Chocolate Peppermint Crunch, Banana Split, Cheesecake Brownie, Chocolate Nougat Crunch, Chocolate Therapy®, Coffee HEATH® Bar Crunch, Everything But The...®, Karamel Sutra®, Late Night Snack, Mint Chocolate Cookie, Pistachio Pistachio®, Red Velvet Cake, S'mores, Strawberry Cheesecake, Triple Caramel Chunk, Vanilla, Peach Cobbler™, Blueberry Vanilla Graham, Vanilla HEATH® Bar Crunch, Half Baked®, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, AmeriCone Dream™, Raspberry Fudge Chunk"
LUCKY,"430 BLOSSOM HILL RD, SAN JOSE, CA 95123","Coffee, Coffee BuzzBuzzBuzz!, Vanilla Honey Caramel, Pineapple Passionfruit, Banana Split, Chocolate Nougat Crunch, Everything But The...®, Late Night Snack, Milk & Cookies, Mint Chocolate Cookie, S'mores, Strawberry Cheesecake, Triple Caramel Chunk, Peach Cobbler™, Chocolate Fudge Brownie™, Banana Peanut Butter, Strawberry Shortcake, Chocolate Peppermint Crunch, Cheesecake Brownie, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Therapy®, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, Karamel Sutra®, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Pistachio Pistachio®, AmeriCone Dream™, Vanilla, Vanilla HEATH® Bar Crunch, Blueberry Vanilla Graham, Raspberry Fudge Chunk"
SAFEWAY,"1771 E CAPITOL EXPY, SAN JOSE, CA 95121","Boston Cream Pie, Imagine Whirled Peace™, Vanilla Caramel Fudge, Vanilla Honey Caramel, Chocolate Peppermint Crunch, Banana Split, Cheesecake Brownie, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chocolate Therapy®, Chunky Monkey®, Cinnamon Buns, Coffee HEATH® Bar Crunch, Everything But The...®, Half Baked®, Karamel Sutra®, Mint Chocolate Cookie, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Pistachio Pistachio®, S'mores, AmeriCone Dream™, Vanilla, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Banana Peanut Butter, Blueberry Vanilla Graham, Raspberry Fudge Chunk"
WALMART NEIGHBORHOOD MARKET,"4055 EVERGREEN VILLAGE SQ, SAN JOSE, CA 95135","Chubby Hubby®, Vanilla Caramel Fudge, Coffee, Coffee BuzzBuzzBuzz!, Cinnamon Buns, Everything But The...®, Late Night Snack, Strawberry Cheesecake, Liz Lemon, Red Velvet Cake, Vanilla Honey Caramel, Chocolate Peppermint Crunch, Banana Split, Cheesecake Brownie, Chocolate Fudge Brownie™, Chocolate Therapy®, Karamel Sutra®, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Pistachio Pistachio®, AmeriCone Dream™, Vanilla, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Cherry Garcia®, Half Baked®, Blueberry Vanilla Graham, Raspberry Fudge Chunk, Chocolate Chip Cookie Dough, Chunky Monkey®, Coffee HEATH® Bar Crunch"
FOOD MAXX,"5510 MONTEREY HWY, SAN JOSE, CA 95138","Pistachio Pistachio®, Vanilla HEATH® Bar Crunch, Raspberry Fudge Chunk, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Half Baked®, New York Super Fudge Chunk®, Phish Food®"
WALGREENS,"440 BLOSSOM HILL RD, SAN JOSE, CA 95123","Red Velvet Cake, Triple Caramel Chunk, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, Peanut Butter Cup™, Pistachio Pistachio®, AmeriCone Dream™"
WALGREENS,"5536 MONTEREY HWY, SAN JOSE, CA 95138","Triple Caramel Chunk, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Half Baked®, Peanut Butter Cup™, AmeriCone Dream™"
TARGET,"879 BLOSSOM HILL RD, SAN JOSE, CA 95123","Strawberry Shortcake, Liz Lemon, Vanilla Honey Caramel, Chocolate Peppermint Crunch, Chocolate Therapy®, Red Velvet Cake, Cherry Garcia®, Half Baked®, Banana Peanut Butter, Blueberry Vanilla Graham, Raspberry Fudge Chunk, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Phish Food®, AmeriCone Dream™"
TARGET,"2161 MONTEREY HWY, SAN JOSE, CA 95125","Liz Lemon, Vanilla Honey Caramel, Pineapple Passionfruit, Chocolate Peppermint Crunch, Chocolate Therapy®, Chocolate Fudge Brownie™, Half Baked®, Banana Peanut Butter, Blueberry Vanilla Graham, Raspberry Fudge Chunk, Strawberry Shortcake, Coffee HEATH® Bar Crunch, Phish Food®, Red Velvet Cake, AmeriCone Dream™, Cherry Garcia®, Chunky Monkey®"
LUCKY,"234 SARATOGA AVE, SANTA CLARA, CA 95050","Liz Lemon, Coffee, Coffee BuzzBuzzBuzz!, Vanilla Honey Caramel, Pineapple Passionfruit, Chocolate Peppermint Crunch, Banana Split, Cheesecake Brownie, Chocolate Nougat Crunch, Chocolate Therapy®, Everything But The...®, Karamel Sutra®, Late Night Snack, Milk & Cookies, Mint Chocolate Cookie, Pistachio Pistachio®, S'mores, Strawberry Cheesecake, Triple Caramel Chunk, Vanilla, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Chocolate Fudge Brownie™, Half Baked®, Banana Peanut Butter, Blueberry Vanilla Graham, Raspberry Fudge Chunk, Strawberry Shortcake, Cherry Garcia®, Chocolate Chip Cookie Dough, Chunky Monkey®, Coffee HEATH® Bar Crunch, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, AmeriCone Dream™"
LUCKY,"2980 E CAPITOL EXPRESSWAY, SAN JOSE, CA 95148","Coffee, Coffee BuzzBuzzBuzz!, Chocolate Nougat Crunch, Late Night Snack, Milk & Cookies, Liz Lemon, Pineapple Passionfruit, Banana Split, Cheesecake Brownie, Everything But The...®, Karamel Sutra®, Mint Chocolate Cookie, S'mores, Strawberry Cheesecake, Vanilla, Peach Cobbler™, Chocolate Fudge Brownie™, Banana Peanut Butter, Chocolate Therapy®, Pistachio Pistachio®, Triple Caramel Chunk, Vanilla Honey Caramel, Chocolate Peppermint Crunch, Peanut Butter Cup™, Vanilla HEATH® Bar Crunch, Cherry Garcia®, Half Baked®, Blueberry Vanilla Graham, Raspberry Fudge Chunk, Strawberry Shortcake, Chocolate Chip Cookie Dough, Chunky Monkey®, Coffee HEATH® Bar Crunch, New York Super Fudge Chunk®, Phish Food®, AmeriCone Dream™"
TARGET,"1750 STORY RD, SAN JOSE, CA 95122","Pineapple Passionfruit, Chocolate Peppermint Crunch, Chocolate Therapy®, Half Baked®, Blueberry Vanilla Graham, Raspberry Fudge Chunk, Strawberry Shortcake, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Phish Food®, Red Velvet Cake, AmeriCone Dream™"
WALGREENS,"5 S 1ST ST, SAN JOSE, CA 95113","Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Half Baked®, Peanut Butter Cup™, AmeriCone Dream™"
CVS PHARMACY,"821 THE ALAMEDA, SAN JOSE, CA 95126","Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, AmeriCone Dream™"
WALGREENS,"1399 W SAN CARLOS ST, SAN JOSE, CA 95126","Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Red Velvet Cake, AmeriCone Dream™, Triple Caramel Chunk"
FOOD MAXX,"1539 PARKMOOR AVE, SAN JOSE, CA 95128","Cherry Garcia®, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, Phish Food®"
WALGREENS,"1130 BIRD AVE, SAN JOSE, CA 95125","Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Half Baked®"
CVS PHARMACY,"1285 LINCOLN AVENUE, SAN JOSE, CA 95125","Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, Peanut Butter Cup™, AmeriCone Dream™"
CVS PHARMACY,"1097 LEIGH AVE, SAN JOSE, CA 95126","New York Super Fudge Chunk®, Peanut Butter Cup™, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, AmeriCone Dream™"
CVS PHARMACY,"3081 STEVENS CREEK BLVD, SANTA CLARA, CA 95050","New York Super Fudge Chunk®, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, Peanut Butter Cup™, Phish Food®, AmeriCone Dream™"
WALGREENS,"200 N WINCHESTER BLVD, SANTA CLARA, CA 95051","Red Velvet Cake, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, AmeriCone Dream™"
WALGREENS,"1130 FOXWORTHY AVE, SAN JOSE, CA 95118","Triple Caramel Chunk, Red Velvet Cake, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, AmeriCone Dream™"
FOOD MAXX,"1972 TULLY RD, SAN JOSE, CA 95122","Vanilla HEATH® Bar Crunch, New York Super Fudge Chunk®, Raspberry Fudge Chunk, Strawberry Shortcake, Coffee HEATH® Bar Crunch, Phish Food®, Cherry Garcia®, Chocolate Chip Cookie Dough, Chunky Monkey®, Half Baked®"
TARGET,"3155 SILVER CREEK RD, SAN JOSE, CA 95121","Liz Lemon, Vanilla Honey Caramel, Pineapple Passionfruit, Chocolate Peppermint Crunch, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chocolate Therapy®, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, Phish Food®, Red Velvet Cake, AmeriCone Dream™, Blueberry Vanilla Graham, Raspberry Fudge Chunk, Strawberry Shortcake"
LUCKY,"3270 S WHITE RD, SAN JOSE, CA 95148","Liz Lemon, Coffee, Coffee BuzzBuzzBuzz!, Vanilla Honey Caramel, Pineapple Passionfruit, Chocolate Peppermint Crunch, Banana Split, Cheesecake Brownie, Chocolate Nougat Crunch, Chocolate Therapy®, Coffee HEATH® Bar Crunch, Everything But The...®, Karamel Sutra®, Late Night Snack, Milk & Cookies, Mint Chocolate Cookie, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Pistachio Pistachio®, S'mores, Strawberry Cheesecake, Triple Caramel Chunk, Vanilla, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Cherry Garcia®, Chocolate Fudge Brownie™, Half Baked®, Raspberry Fudge Chunk, Strawberry Shortcake, Chocolate Chip Cookie Dough, Chunky Monkey®, AmeriCone Dream™"
SAVE MART,"3251 S WHITE RD, SAN JOSE, CA 95148","Liz Lemon, Coffee, Coffee BuzzBuzzBuzz!, Vanilla Honey Caramel, Pineapple Passionfruit, Chocolate Peppermint Crunch, Banana Split, Cheesecake Brownie, Chocolate Therapy®, Karamel Sutra®, Late Night Snack, Milk & Cookies, Mint Chocolate Cookie, New York Super Fudge Chunk®, Pistachio Pistachio®, S'mores, Strawberry Cheesecake, Triple Caramel Chunk, Vanilla, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Cherry Garcia®, Chocolate Fudge Brownie™, Half Baked®, Banana Peanut Butter, Blueberry Vanilla Graham, Strawberry Shortcake, Chocolate Chip Cookie Dough, Chunky Monkey®, Coffee HEATH® Bar Crunch, Peanut Butter Cup™, Phish Food®, AmeriCone Dream™"
CVS PHARMACY,"525 W CAPITOL EXPY, SAN JOSE, CA 95136","Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Half Baked®"
WALGREENS,"1795 E CAPITOL EXPY, SAN JOSE, CA 95121","Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, Peanut Butter Cup™, Phish Food®, AmeriCone Dream™"
CVS PHARMACY,"470 BLOSSOM HILL RD, SAN JOSE, CA 95123","Cherry Garcia®, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, AmeriCone Dream™"
CVS PHARMACY,"1685 TULLY RD, SAN JOSE, CA 95122","Chocolate Chip Cookie Dough, New York Super Fudge Chunk®, Chocolate Fudge Brownie™, Cherry Garcia®, Chunky Monkey®, Half Baked®"
CVS PHARMACY,"3220 S WHITE RD, SAN JOSE, CA 95148","Peanut Butter Cup™, Coffee HEATH® Bar Crunch, Half Baked®, Phish Food®"
WALGREENS,"2799 S WHITE, SAN JOSE, CA 95148","Red Velvet Cake, Triple Caramel Chunk, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, AmeriCone Dream™"
WALGREENS,"1760 STORY RD, SAN JOSE, CA 95122","Chocolate Fudge Brownie™, Coffee HEATH® Bar Crunch, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Red Velvet Cake, Cherry Garcia®, Chocolate Chip Cookie Dough, Chunky Monkey®, Half Baked®, AmeriCone Dream™"
CVS PHARMACY,"3074 STORY RD, SAN JOSE, CA 95127","Cherry Garcia®, Chocolate Chip Cookie Dough, Coffee HEATH® Bar Crunch, Half Baked®, New York Super Fudge Chunk®"
CVS PHARMACY,"3475 MCKEE RD, SAN JOSE, CA 95127","Chocolate Fudge Brownie™, Chunky Monkey®, New York Super Fudge Chunk®, AmeriCone Dream™, Cherry Garcia®, Chocolate Chip Cookie Dough, Half Baked®"
CVS PHARMACY,"222 SARATOGA AVE, SANTA CLARA, CA 95050","Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, Peanut Butter Cup™, AmeriCone Dream™"
CVS PHARMACY,"1125 BRANHAM LN, SAN JOSE, CA 95118","Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, Phish Food®, AmeriCone Dream™"
CVS PHARMACY,"1405 E FOXWORTHY, SAN JOSE, CA 95118","Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Half Baked®, New York Super Fudge Chunk®"
CVS PHARMACY,"6910 ALMADEN EXPY, SAN JOSE, CA 95120","New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, AmeriCone Dream™, Coffee HEATH® Bar Crunch, Cherry Garcia®, Chocolate Fudge Brownie™, Chunky Monkey®, Half Baked®"
CVS PHARMACY,"4850 SAN FELIPE RD, SAN JOSE, CA 95135","New York Super Fudge Chunk®, Peanut Butter Cup™, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Half Baked®"
WALGREENS,"4095 EVERGREEN VILLAGE SQUAR, SAN JOSE, CA 95135","Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, AmeriCone Dream™, Half Baked®"
CVS PHARMACY,"5285 PROSPECT RD, SAN JOSE, CA 95129","Cherry Garcia®, Coffee HEATH® Bar Crunch, Half Baked®, Peanut Butter Cup™, Phish Food®"
CVS PHARMACY,"12940 SARATOGA AVE, SARATOGA, CA 95070","Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, New York Super Fudge Chunk®, Peanut Butter Cup™, AmeriCone Dream™, Cherry Garcia®, Half Baked®"
WALGREENS,"3460 EL CAMINO REAL, SANTA CLARA, CA 95051","Pistachio Pistachio®, Red Velvet Cake, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, AmeriCone Dream™"
CVS PHARMACY,"2700 HOMESTEAD RD, SANTA CLARA, CA 95051","Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Coffee HEATH® Bar Crunch, Half Baked®, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, AmeriCone Dream™"
CVS PHARMACY,"576 E EL CAMINO REAL, SUNNYVALE, CA 94087","Chunky Monkey®, New York Super Fudge Chunk®, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Coffee HEATH® Bar Crunch, Half Baked®, Peanut Butter Cup™, Phish Food®, AmeriCone Dream™"
WALMART SUPERCENTER,"235 E DORSET DR, DIXON, CA 95620","Liz Lemon, Coffee, Coffee BuzzBuzzBuzz!, Vanilla Honey Caramel, Chocolate Peppermint Crunch, Banana Split, Cheesecake Brownie, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chocolate Therapy®, Chubby Hubby®, Chunky Monkey®, Cinnamon Buns, Coffee HEATH® Bar Crunch, Everything But The...®, Half Baked®, Karamel Sutra®, Late Night Snack, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Pistachio Pistachio®, Red Velvet Cake, AmeriCone Dream™, Strawberry Cheesecake, Vanilla, Vanilla Caramel Fudge, Peach Cobbler™, Blueberry Vanilla Graham, Raspberry Fudge Chunk"
